identifiantCandidat,genre,nationalite,serie,mentionAuBac,redoublementTerminale,rangEnTerminale,age,annee
20204715,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,21.0,2020
20204716,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,22,19.0,2020
20204718,M,IVOIRIENNE,D,PASSABLE,NON,6,18.0,2020
20204719,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,3,18.0,2020
20204720,M,IVOIRIENNE,C,PASSABLE,OUI,2,19.0,2020
20204721,M,IVOIRIENNE,D,PASSABLE,OUI,20,19.0,2020
20204722,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20204725,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,2,18.0,2020
20204726,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,5,18.0,2020
20204727,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20204728,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,18.0,2020
20204730,M,IVOIRIENNE,D,PASSABLE,NON,1,18.0,2020
20204731,M,IVOIRIENNE,D,PASSABLE,NON,1,17.0,2020
20204732,F,IVOIRIENNE,B,PASSABLE,NON,2,18.0,2020
20204733,F,IVOIRIENNE,D,PASSABLE,NON,17,18.0,2020
20204734,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,17,16.0,2020
20204735,M,IVOIRIENNE,C,PASSABLE,NON,10,19.0,2020
20204737,M,IVOIRIENNE,C,PASSABLE,NON,9,18.0,2020
20204738,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,19.0,2020
20204739,M,IVOIRIENNE,G2,PASSABLE,OUI,3,22.0,2020
20204740,M,IVOIRIENNE,F2,ASSEZ-BIEN,OUI,3,24.0,2020
20204745,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,5,18.0,2020
20204746,M,IVOIRIENNE,C,PASSABLE,OUI,6,19.0,2020
20204748,M,IVOIRIENNE,C,PASSABLE,OUI,7,21.0,2020
20204749,M,IVOIRIENNE,D,PASSABLE,NON,26,19.0,2020
20204750,M,IVOIRIENNE,F1,ASSEZ-BIEN,NON,6,22.0,2020
20204751,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,3,18.0,2020
20204752,M,IVOIRIENNE,D,PASSABLE,NON,2,18.0,2020
20204753,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2020
20204754,F,IVOIRIENNE,D,PASSABLE,NON,5,19.0,2020
20204755,M,IVOIRIENNE,D,PASSABLE,NON,26,18.0,2020
20204756,M,IVOIRIENNE,C,PASSABLE,NON,4,16.0,2020
20204757,F,IVOIRIENNE,C,PASSABLE,NON,6,17.0,2020
20204758,M,IVOIRIENNE,D,PASSABLE,NON,30,21.0,2020
20204759,F,IVOIRIENNE,A2,PASSABLE,NON,3,18.0,2020
20204760,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20204761,F,IVOIRIENNE,C,PASSABLE,NON,40,17.0,2020
20204763,M,IVOIRIENNE,F1,PASSABLE,NON,8,18.0,2020
20204764,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20204765,F,IVOIRIENNE,B,PASSABLE,OUI,7,21.0,2020
20204766,F,IVOIRIENNE,C,PASSABLE,NON,11,19.0,2020
20204767,F,IVOIRIENNE,D,PASSABLE,NON,7,18.0,2020
20204768,F,IVOIRIENNE,A2,ASSEZ-BIEN,OUI,5,21.0,2020
20204770,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,17.0,2020
20204771,M,IVOIRIENNE,D,PASSABLE,NON,1,19.0,2020
20204772,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20204773,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,25,20.0,2020
20204774,F,IVOIRIENNE,A2,PASSABLE,NON,14,18.0,2020
20204775,M,IVOIRIENNE,G2,PASSABLE,OUI,7,21.0,2020
20204776,M,IVOIRIENNE,A2,PASSABLE,NON,12,18.0,2020
20204777,M,GUINEENNE,C,PASSABLE,NON,10,22.0,2020
20204778,M,IVOIRIENNE,A2,PASSABLE,NON,8,19.0,2020
20204779,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20204780,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,16,18.0,2020
20204782,M,IVOIRIENNE,A1,PASSABLE,NON,2,21.0,2020
20204783,F,IVOIRIENNE,D,PASSABLE,NON,30,16.0,2020
20204784,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20204785,M,IVOIRIENNE,F1,PASSABLE,NON,3,20.0,2020
20204786,M,IVOIRIENNE,D,PASSABLE,NON,6,19.0,2020
20204788,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20204789,F,IVOIRIENNE,A2,PASSABLE,NON,3,20.0,2020
20204790,M,IVOIRIENNE,D,PASSABLE,NON,12,19.0,2020
20204791,M,IVOIRIENNE,A2,PASSABLE,NON,1,19.0,2020
20204792,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,17.0,2020
20204793,F,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20204794,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20204795,M,IVOIRIENNE,D,PASSABLE,OUI,6,24.0,2020
20204796,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,22.0,2020
20204797,M,IVOIRIENNE,B,PASSABLE,NON,1,15.0,2020
20204798,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,3,19.0,2020
20204799,M,IVOIRIENNE,D,PASSABLE,OUI,2,19.0,2020
20204800,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,20.0,2020
20204801,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,23.0,2020
20204802,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2020
20204803,F,IVOIRIENNE,D,PASSABLE,OUI,1,20.0,2020
20204805,F,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20204806,M,IVOIRIENNE,C,PASSABLE,NON,34,18.0,2020
20204807,M,IVOIRIENNE,A2,PASSABLE,OUI,10,21.0,2020
20204809,M,IVOIRIENNE,A2,PASSABLE,NON,10,18.0,2020
20204810,M,IVOIRIENNE,D,PASSABLE,NON,7,18.0,2020
20204811,F,IVOIRIENNE,G2,PASSABLE,NON,2,21.0,2020
20204812,M,IVOIRIENNE,A2,PASSABLE,NON,37,19.0,2020
20204813,F,IVOIRIENNE,C,PASSABLE,OUI,11,18.0,2020
20204815,F,IVOIRIENNE,A2,PASSABLE,NON,7,19.0,2020
20204817,F,IVOIRIENNE,D,PASSABLE,OUI,25,19.0,2020
20204820,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,18.0,2020
20204821,F,IVOIRIENNE,C,PASSABLE,NON,4,18.0,2020
20204822,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20204823,M,IVOIRIENNE,D,PASSABLE,NON,2,21.0,2020
20204824,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20204826,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,18.0,2020
20204827,M,IVOIRIENNE,C,PASSABLE,OUI,4,23.0,2020
20204828,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,15,19.0,2020
20204829,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,13,20.0,2020
20204830,M,IVOIRIENNE,G2,PASSABLE,NON,1,20.0,2020
20204833,M,IVOIRIENNE,BT MAINTENANCE VEHICULES ET ENGINS,ASSEZ-BIEN,NON,1,19.0,2020
20204834,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20204835,M,IVOIRIENNE,D,PASSABLE,NON,1,19.0,2020
20204836,F,IVOIRIENNE,C,PASSABLE,NON,8,19.0,2020
20204837,M,IVOIRIENNE,D,PASSABLE,OUI,1,18.0,2020
20204839,F,IVOIRIENNE,C,PASSABLE,NON,1,17.0,2020
20204841,F,IVOIRIENNE,G2,PASSABLE,NON,15,19.0,2020
20204842,M,IVOIRIENNE,D,PASSABLE,OUI,1,19.0,2020
20204843,M,IVOIRIENNE,D,PASSABLE,NON,2,20.0,2020
20204844,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,18.0,2020
20204845,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2020
20204846,F,IVOIRIENNE,A1,PASSABLE,NON,12,19.0,2020
20204848,M,IVOIRIENNE,D,PASSABLE,NON,34,18.0,2020
20204849,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,17.0,2020
20204850,M,IVOIRIENNE,C,PASSABLE,NON,5,21.0,2020
20204854,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20204855,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,4,22.0,2020
20204857,F,IVOIRIENNE,D,PASSABLE,NON,17,18.0,2020
20204858,M,IVOIRIENNE,D,PASSABLE,NON,36,18.0,2020
20204859,M,IVOIRIENNE,G2,PASSABLE,OUI,22,20.0,2020
20204860,M,IVOIRIENNE,D,PASSABLE,NON,5,18.0,2020
20204862,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,10,20.0,2020
20204863,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20204864,M,IVOIRIENNE,BT MAINTENANCE VEHICULES ET ENGINS,ASSEZ-BIEN,NON,18,19.0,2020
20204865,M,IVOIRIENNE,D,PASSABLE,NON,2,17.0,2020
20204866,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,38,21.0,2020
20204867,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,6,20.0,2020
20204868,M,IVOIRIENNE,D,PASSABLE,NON,14,22.0,2020
20204869,F,IVOIRIENNE,D,PASSABLE,NON,1,18.0,2020
20204870,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,18.0,2020
20204872,M,GUINEENNE,C,PASSABLE,NON,18,20.0,2020
20204873,F,IVOIRIENNE,A1,PASSABLE,OUI,22,21.0,2020
20204874,M,IVOIRIENNE,D,PASSABLE,NON,3,20.0,2020
20204875,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20204876,M,BENINOISE,D,PASSABLE,NON,23,17.0,2020
20204877,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,5,21.0,2020
20204878,M,IVOIRIENNE,C,PASSABLE,NON,8,21.0,2020
20204879,M,IVOIRIENNE,A2,ASSEZ-BIEN,OUI,1,19.0,2020
20204880,M,IVOIRIENNE,D,PASSABLE,NON,17,18.0,2020
20204881,M,IVOIRIENNE,D,PASSABLE,NON,5,20.0,2020
20204883,F,IVOIRIENNE,C,PASSABLE,NON,8,18.0,2020
20204884,M,IVOIRIENNE,D,PASSABLE,NON,5,20.0,2020
20204885,M,IVOIRIENNE,D,PASSABLE,NON,2,20.0,2020
20204886,M,IVOIRIENNE,D,PASSABLE,NON,2,22.0,2020
20204888,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,18.0,2020
20204890,F,IVOIRIENNE,D,PASSABLE,NON,22,19.0,2020
20204891,F,IVOIRIENNE,D,PASSABLE,NON,10,17.0,2020
20204892,M,IVOIRIENNE,A2,PASSABLE,NON,30,21.0,2020
20204894,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2020
20204895,M,IVOIRIENNE,D,PASSABLE,NON,4,18.0,2020
20204896,M,IVOIRIENNE,D,PASSABLE,NON,1,17.0,2020
20204897,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,3,19.0,2020
20204899,M,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20204900,F,IVOIRIENNE,D,PASSABLE,NON,5,19.0,2020
20204901,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,18.0,2020
20204902,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,19.0,2020
20204904,M,IVOIRIENNE,D,PASSABLE,OUI,28,20.0,2020
20204906,M,IVOIRIENNE,D,PASSABLE,NON,5,18.0,2020
20204907,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,20.0,2020
20204908,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,6,20.0,2020
20204911,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,15,18.0,2020
20204912,F,IVOIRIENNE,A2,PASSABLE,NON,8,19.0,2020
20204913,M,IVOIRIENNE,A2,PASSABLE,NON,3,18.0,2020
20204914,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20204915,F,IVOIRIENNE,D,PASSABLE,NON,18,16.0,2020
20204916,M,IVOIRIENNE,D,PASSABLE,NON,9,19.0,2020
20204917,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,20,18.0,2020
20204918,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20204919,M,IVOIRIENNE,D,PASSABLE,OUI,1,19.0,2020
20204920,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,21.0,2020
20204925,M,IVOIRIENNE,D,PASSABLE,NON,10,18.0,2020
20204927,F,IVOIRIENNE,B,PASSABLE,NON,10,18.0,2020
20204928,M,IVOIRIENNE,D,PASSABLE,NON,36,21.0,2020
20204929,M,IVOIRIENNE,G2,PASSABLE,NON,17,21.0,2020
20204930,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,17.0,2020
20204931,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20204932,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2020
20204933,F,IVOIRIENNE,D,PASSABLE,OUI,11,18.0,2020
20204934,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20204935,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20204936,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,19.0,2020
20204937,F,IVOIRIENNE,D,PASSABLE,NON,1,18.0,2020
20204938,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,21.0,2020
20204939,F,IVOIRIENNE,D,PASSABLE,NON,8,18.0,2020
20204940,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20204941,F,IVOIRIENNE,G2,PASSABLE,NON,5,20.0,2020
20204942,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2020
20204943,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,5,19.0,2020
20204944,M,IVOIRIENNE,D,PASSABLE,OUI,5,21.0,2020
20204945,M,IVOIRIENNE,D,PASSABLE,NON,14,18.0,2020
20204947,M,IVOIRIENNE,D,BIEN,NON,7,19.0,2020
20204949,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2020
20204950,F,IVOIRIENNE,C,PASSABLE,NON,7,19.0,2020
20204951,M,IVOIRIENNE,D,PASSABLE,NON,1,19.0,2020
20204952,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,19,18.0,2020
20204953,F,IVOIRIENNE,D,PASSABLE,OUI,33,21.0,2020
20204954,M,IVOIRIENNE,D,PASSABLE,NON,22,18.0,2020
20204955,M,IVOIRIENNE,C,PASSABLE,NON,14,19.0,2020
20204956,M,IVOIRIENNE,D,PASSABLE,OUI,3,23.0,2020
20204957,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20204958,F,IVOIRIENNE,C,PASSABLE,NON,7,21.0,2020
20204959,M,IVOIRIENNE,D,PASSABLE,OUI,6,19.0,2020
20204961,F,IVOIRIENNE,D,PASSABLE,NON,23,18.0,2020
20204962,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,15,17.0,2020
20204963,M,IVOIRIENNE,D,PASSABLE,NON,2,21.0,2020
20204964,F,IVOIRIENNE,D,PASSABLE,OUI,2,20.0,2020
20204965,M,IVOIRIENNE,D,PASSABLE,NON,13,19.0,2020
20204967,F,IVOIRIENNE,D,BIEN,OUI,10,19.0,2020
20204968,M,IVOIRIENNE,D,PASSABLE,NON,19,19.0,2020
20204969,M,IVOIRIENNE,BT COMPTABILITE,ASSEZ-BIEN,NON,1,21.0,2020
20204970,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,18.0,2020
20204971,M,IVOIRIENNE,D,PASSABLE,OUI,3,20.0,2020
20204972,M,IVOIRIENNE,C,PASSABLE,NON,1,20.0,2020
20204973,M,IVOIRIENNE,B,PASSABLE,NON,3,23.0,2020
20204975,F,IVOIRIENNE,D,PASSABLE,OUI,12,19.0,2020
20204976,M,IVOIRIENNE,C,PASSABLE,NON,16,19.0,2020
20204977,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,3,19.0,2020
20204978,M,IVOIRIENNE,D,PASSABLE,NON,8,18.0,2020
20204979,F,IVOIRIENNE,D,PASSABLE,NON,5,16.0,2020
20204982,M,IVOIRIENNE,C,PASSABLE,NON,9,18.0,2020
20204986,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2020
20204987,M,IVOIRIENNE,G2,PASSABLE,NON,5,18.0,2020
20204988,M,IVOIRIENNE,D,PASSABLE,NON,13,22.0,2020
20204989,M,IVOIRIENNE,D,PASSABLE,NON,11,18.0,2020
20204991,M,IVOIRIENNE,D,PASSABLE,NON,36,18.0,2020
20204992,F,IVOIRIENNE,D,PASSABLE,NON,11,20.0,2020
20204993,M,IVOIRIENNE,D,PASSABLE,NON,30,18.0,2020
20204994,M,IVOIRIENNE,D,PASSABLE,OUI,9,21.0,2020
20204995,M,IVOIRIENNE,C,PASSABLE,NON,9,19.0,2020
20204997,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,19.0,2020
20204998,M,NIGERIENNE,D,ASSEZ-BIEN,OUI,5,20.0,2020
20204999,M,IVOIRIENNE,C,PASSABLE,NON,2,19.0,2020
20205000,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,4,17.0,2020
20205001,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2020
20205002,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,15,18.0,2020
20205003,M,IVOIRIENNE,A1,PASSABLE,NON,1,19.0,2020
20205004,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20205005,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2020
20205006,F,IVOIRIENNE,G2,PASSABLE,NON,1,21.0,2020
20205007,M,IVOIRIENNE,C,PASSABLE,NON,4,19.0,2020
20205010,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,19.0,2020
20205011,M,IVOIRIENNE,F4,PASSABLE,OUI,17,22.0,2020
20205013,M,IVOIRIENNE,F2,PASSABLE,OUI,15,21.0,2020
20205014,F,IVOIRIENNE,A1,PASSABLE,NON,11,18.0,2020
20205015,M,IVOIRIENNE,A2,ASSEZ-BIEN,OUI,6,22.0,2020
20205016,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,18,19.0,2020
20205018,M,IVOIRIENNE,C,PASSABLE,NON,14,20.0,2020
20205019,M,IVOIRIENNE,D,PASSABLE,NON,8,18.0,2020
20205020,M,IVOIRIENNE,C,PASSABLE,OUI,4,19.0,2020
20205021,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2020
20205022,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20205023,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20205024,M,IVOIRIENNE,D,PASSABLE,NON,2,22.0,2020
20205025,M,IVOIRIENNE,A2,PASSABLE,NON,1,19.0,2020
20205026,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20205029,M,IVOIRIENNE,D,PASSABLE,NON,14,18.0,2020
20205030,F,IVOIRIENNE,D,PASSABLE,NON,12,17.0,2020
20205033,F,IVOIRIENNE,D,PASSABLE,NON,28,19.0,2020
20205034,M,IVOIRIENNE,D,PASSABLE,NON,6,19.0,2020
20205035,M,IVOIRIENNE,D,PASSABLE,NON,4,18.0,2020
20205036,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,20.0,2020
20205037,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20205038,M,IVOIRIENNE,B,PASSABLE,NON,1,20.0,2020
20205039,M,BURKINABE,D,ASSEZ-BIEN,NON,14,19.0,2020
20205040,F,IVOIRIENNE,D,PASSABLE,OUI,5,21.0,2020
20205041,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,5,19.0,2020
20205042,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,15,19.0,2020
20205043,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20205044,F,IVOIRIENNE,D,PASSABLE,NON,10,18.0,2020
20205045,M,IVOIRIENNE,A2,PASSABLE,OUI,2,22.0,2020
20205046,F,IVOIRIENNE,D,PASSABLE,NON,11,18.0,2020
20205047,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,8,20.0,2020
20205048,M,IVOIRIENNE,C,PASSABLE,OUI,1,22.0,2020
20205049,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,19.0,2020
20205050,M,IVOIRIENNE,D,PASSABLE,OUI,1,19.0,2020
20205051,F,IVOIRIENNE,D,PASSABLE,NON,10,17.0,2020
20205052,M,IVOIRIENNE,D,PASSABLE,OUI,1,24.0,2020
20205053,M,IVOIRIENNE,D,PASSABLE,NON,14,18.0,2020
20205054,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20205055,M,IVOIRIENNE,D,PASSABLE,NON,8,19.0,2020
20205056,M,IVOIRIENNE,BT ELECTRONIQUE,PASSABLE,NON,3,23.0,2020
20205058,M,IVOIRIENNE,B,PASSABLE,OUI,3,23.0,2020
20205059,M,IVOIRIENNE,C,PASSABLE,NON,14,19.0,2020
20205060,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2020
20205061,M,IVOIRIENNE,D,PASSABLE,NON,10,18.0,2020
20205062,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,19.0,2020
20205064,M,IVOIRIENNE,C,PASSABLE,NON,8,17.0,2020
20205065,M,IVOIRIENNE,D,PASSABLE,NON,16,21.0,2020
20205066,F,IVOIRIENNE,D,PASSABLE,NON,30,18.0,2020
20205067,M,IVOIRIENNE,D,PASSABLE,NON,21,17.0,2020
20205068,F,IVOIRIENNE,D,PASSABLE,NON,14,18.0,2020
20205069,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,9,23.0,2020
20205070,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20205072,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,17.0,2020
20205073,F,IVOIRIENNE,C,PASSABLE,NON,6,18.0,2020
20205074,M,IVOIRIENNE,D,PASSABLE,OUI,1,20.0,2020
20205075,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20205076,F,IVOIRIENNE,D,PASSABLE,OUI,10,20.0,2020
20205077,F,IVOIRIENNE,A2,PASSABLE,NON,14,20.0,2020
20205078,F,IVOIRIENNE,A2,PASSABLE,NON,9,18.0,2020
20205079,M,IVOIRIENNE,D,PASSABLE,NON,17,19.0,2020
20205080,F,IVOIRIENNE,D,PASSABLE,OUI,17,19.0,2020
20205081,M,IVOIRIENNE,C,PASSABLE,NON,1,20.0,2020
20205082,M,IVOIRIENNE,D,PASSABLE,NON,8,17.0,2020
20205083,M,IVOIRIENNE,D,PASSABLE,NON,3,18.0,2020
20205084,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,20.0,2020
20205085,M,IVOIRIENNE,D,PASSABLE,OUI,9,19.0,2020
20205086,M,IVOIRIENNE,A1,PASSABLE,OUI,6,19.0,2020
20205087,M,IVOIRIENNE,D,PASSABLE,NON,2,21.0,2020
20205088,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20205089,M,IVOIRIENNE,C,PASSABLE,NON,9,19.0,2020
20205090,F,IVOIRIENNE,C,PASSABLE,OUI,9,19.0,2020
20205091,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,4,22.0,2020
20205092,M,IVOIRIENNE,D,PASSABLE,NON,32,17.0,2020
20205093,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,18.0,2020
20205096,M,NIGERIENNE,D,PASSABLE,NON,3,21.0,2020
20205098,F,IVOIRIENNE,D,TRES BIEN,NON,7,19.0,2020
20205099,M,IVOIRIENNE,D,PASSABLE,NON,14,20.0,2020
20205100,M,IVOIRIENNE,D,PASSABLE,OUI,6,21.0,2020
20205101,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,20.0,2020
20205102,M,IVOIRIENNE,C,PASSABLE,OUI,1,23.0,2020
20205103,M,IVOIRIENNE,A1,PASSABLE,NON,3,19.0,2020
20205104,M,IVOIRIENNE,BT CHANTIER GROS OEUVRE,PASSABLE,NON,3,19.0,2020
20205105,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2020
20205106,F,IVOIRIENNE,A2,PASSABLE,NON,13,19.0,2020
20205107,M,IVOIRIENNE,D,PASSABLE,OUI,11,22.0,2020
20205108,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20205109,F,IVOIRIENNE,A2,PASSABLE,NON,9,17.0,2020
20205110,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,18.0,2020
20205111,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20205112,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,22,18.0,2020
20205113,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,4,18.0,2020
20205116,F,IVOIRIENNE,G2,PASSABLE,NON,7,20.0,2020
20205117,M,IVOIRIENNE,C,BIEN,OUI,6,18.0,2020
20205118,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,20.0,2020
20205120,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,18.0,2020
20205121,M,IVOIRIENNE,D,PASSABLE,NON,7,19.0,2020
20205122,F,IVOIRIENNE,D,BIEN,NON,5,19.0,2020
20205123,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,12,18.0,2020
20205126,M,IVOIRIENNE,D,PASSABLE,NON,12,20.0,2020
20205127,M,IVOIRIENNE,BT COMPTABILITE,PASSABLE,NON,2,21.0,2020
20205128,F,IVOIRIENNE,D,PASSABLE,NON,7,18.0,2020
20205130,F,IVOIRIENNE,D,PASSABLE,NON,2,17.0,2020
20205131,F,IVOIRIENNE,A1,PASSABLE,NON,1,18.0,2020
20205132,M,IVOIRIENNE,D,PASSABLE,NON,11,17.0,2020
20205134,M,IVOIRIENNE,B,PASSABLE,NON,7,19.0,2020
20205135,F,IVOIRIENNE,G2,PASSABLE,NON,8,17.0,2020
20205136,M,IVOIRIENNE,C,PASSABLE,NON,1,18.0,2020
20205137,F,IVOIRIENNE,A1,PASSABLE,NON,19,20.0,2020
20205138,M,IVOIRIENNE,D,PASSABLE,NON,7,18.0,2020
20205139,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,18.0,2020
20205141,M,IVOIRIENNE,A1,PASSABLE,NON,10,21.0,2020
20205142,M,IVOIRIENNE,D,PASSABLE,NON,2,19.0,2020
20205143,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,19,20.0,2020
20205144,F,IVOIRIENNE,D,PASSABLE,OUI,7,21.0,2020
20205145,M,IVOIRIENNE,D,PASSABLE,NON,35,19.0,2020
20205146,M,IVOIRIENNE,D,PASSABLE,OUI,2,24.0,2020
20205147,F,IVOIRIENNE,C,PASSABLE,OUI,7,19.0,2020
